session_id,config_target,request_number,attempt_number,request_id,strategy,timestamp,server_port,success,latency_ms,request_complete,request_success
2026-01-21_07-20-33,T2,1,1,kKJTN87RiZ6wN2oDMiLOyI1B,v3,1768998116.0687099,5006,True,2.7872499777004123,True,True
2026-01-21_07-20-33,T2,2,1,R5iyqGsz7roY1ZXoFSYWUH8c,v3,1768998116.164531,5000,False,1.8358329543843865,False,False
2026-01-21_07-20-33,T2,2,2,R5iyqGsz7roY1ZXoFSYWUH8c,v3,1768998116.17008,5001,False,1.5277500497177243,False,False
2026-01-21_07-20-33,T2,2,3,R5iyqGsz7roY1ZXoFSYWUH8c,v3,1768998116.171947,5002,False,1.7590420320630074,False,False
2026-01-21_07-20-33,T2,2,4,R5iyqGsz7roY1ZXoFSYWUH8c,v3,1768998116.1765819,5006,False,0.8485420839861035,False,False
2026-01-21_07-20-33,T2,2,5,R5iyqGsz7roY1ZXoFSYWUH8c,v3,1768998116.1792362,5006,False,0.6814580410718918,False,False
2026-01-21_07-20-33,T2,2,6,R5iyqGsz7roY1ZXoFSYWUH8c,v3,1768998116.1799622,5006,False,0.6728330627083778,True,False
2026-01-21_07-20-33,T2,3,1,kqJ8qDHMGB1YD0IkEfYNFaYR,v3,1768998116.2655401,5003,True,1.8765829736366868,True,True
2026-01-21_07-20-33,T2,4,1,mnnsPWT22vdIJAfww5HmY9qK,v3,1768998116.366441,5004,False,1.814833958633244,False,False
2026-01-21_07-20-33,T2,4,2,mnnsPWT22vdIJAfww5HmY9qK,v3,1768998116.3683698,5005,False,1.4986250316724181,False,False
2026-01-21_07-20-33,T2,4,3,mnnsPWT22vdIJAfww5HmY9qK,v3,1768998116.3699389,5007,True,1.5453749801963568,True,True
2026-01-21_07-20-33,T2,5,1,E5FCiqImdqxsiEfBk7cXdW5L,v3,1768998116.467504,5008,True,2.126125036738813,True,True
2026-01-21_07-20-33,T2,6,1,5qzBm7cJKIt9djbTUWiwCou9,v3,1768998116.568564,5009,False,2.115042065270245,False,False
2026-01-21_07-20-33,T2,6,2,5qzBm7cJKIt9djbTUWiwCou9,v3,1768998116.5708091,5003,True,0.9711250895634294,True,True
2026-01-21_07-20-33,T2,7,1,ai0agU1B48dzCG6DUoEfpAaS,v3,1768998116.66978,5007,True,1.293584005907178,True,True
2026-01-21_07-20-33,T2,8,1,ujTuF9nGGG1ij1ddkQkOo7W7,v3,1768998116.770665,5008,True,1.4692919794470072,True,True
2026-01-21_07-20-33,T2,9,1,RWYXQxD48BQKyzWMymfKBvBz,v3,1768998116.871516,5000,True,1.0675420053303242,True,True
2026-01-21_07-20-33,T2,10,1,viRkVGVW9e9WUMt7mg0EGdWA,v3,1768998116.972623,5001,False,1.3890420086681843,False,False
2026-01-21_07-20-33,T2,10,2,viRkVGVW9e9WUMt7mg0EGdWA,v3,1768998116.9741418,5002,True,1.2126669753342867,True,True
2026-01-21_07-20-33,T2,11,1,x15Qc6cwxdgbUWU8xQPlh78T,v3,1768998117.073753,5004,False,1.2272919993847609,False,False
2026-01-21_07-20-33,T2,11,2,x15Qc6cwxdgbUWU8xQPlh78T,v3,1768998117.075107,5005,True,0.9649579878896475,True,True
2026-01-21_07-20-33,T2,12,1,6OQYp6sZjULpOukyGbmyvCjJ,v3,1768998117.176467,5009,True,1.7199580324813724,True,True
2026-01-21_07-20-33,T2,13,1,OpEWUt0bMzN3deAghUZburpY,v3,1768998117.277787,5003,True,6.042334018275142,True,True
2026-01-21_07-20-33,T2,14,1,ZTrcI961GdI6ukYlGof2EtJb,v3,1768998117.3773172,5007,True,1.8686249386519194,True,True
2026-01-21_07-20-33,T2,15,1,4nNE8U36XRszJ7AjpdHQjZua,v3,1768998117.4783812,5008,True,1.466207904741168,True,True
2026-01-21_07-20-33,T2,16,1,BLZCiS4vBND5vksSYuNKd4i6,v3,1768998117.579312,5000,True,1.0774580296128988,True,True
2026-01-21_07-20-33,T2,17,1,hcV3F7WUnbb485t7V9v9E9Gz,v3,1768998117.680386,5002,False,1.1422500247135758,False,False
2026-01-21_07-20-33,T2,17,2,hcV3F7WUnbb485t7V9v9E9Gz,v3,1768998117.681638,5005,True,0.8930830517783761,True,True
2026-01-21_07-20-33,T2,18,1,QiOsB7r4aSa5OYsAGpvJ1cjT,v3,1768998117.7814221,5009,False,1.3940839562565088,False,False
2026-01-21_07-20-33,T2,18,2,QiOsB7r4aSa5OYsAGpvJ1cjT,v3,1768998117.782928,5003,True,2.373875002376735,True,True
2026-01-21_07-20-33,T2,19,1,RmedwrGAyo9mxbdHhzK7Pfl1,v3,1768998117.882698,5007,True,1.3378330040723085,True,True
2026-01-21_07-20-33,T2,20,1,ozRTdgESRfJv90twlXZYtLZ8,v3,1768998117.983584,5008,True,1.2937498977407813,True,True
2026-01-21_07-20-33,T2,21,1,f8jJ0tGfy4nKgqgT2ZE9QIWs,v3,1768998118.084468,5001,True,1.1326250387355685,True,True
2026-01-21_07-20-33,T2,22,1,bZQ5M2tOd9hsz064jlUFKy74,v3,1768998118.185514,5004,False,1.257500029169023,False,False
2026-01-21_07-20-33,T2,22,2,bZQ5M2tOd9hsz064jlUFKy74,v3,1768998118.186899,5000,False,0.9830839699134231,False,False
2026-01-21_07-20-33,T2,22,3,bZQ5M2tOd9hsz064jlUFKy74,v3,1768998118.188009,5005,False,0.9372499771416187,False,False
2026-01-21_07-20-33,T2,22,4,bZQ5M2tOd9hsz064jlUFKy74,v3,1768998118.1890152,5003,True,0.993874971754849,True,True
2026-01-21_07-20-33,T2,23,1,tKoCnbRy45CdxrfEkUKSynNf,v3,1768998118.286546,5007,True,1.1450420133769512,True,True
2026-01-21_07-20-33,T2,24,1,btqVQZ6YHNqjsULEusu3wquD,v3,1768998118.387608,5008,False,1.4964999863877892,False,False
2026-01-21_07-20-33,T2,24,2,btqVQZ6YHNqjsULEusu3wquD,v3,1768998118.389219,5001,False,1.1364169185981154,False,False
2026-01-21_07-20-33,T2,24,3,btqVQZ6YHNqjsULEusu3wquD,v3,1768998118.390419,5002,True,0.9560419712215662,True,True
2026-01-21_07-20-33,T2,25,1,ifEuj65Q4pedXYD34fSEeCwl,v3,1768998118.48862,5009,True,1.1518339160829782,True,True
2026-01-21_07-20-33,T2,26,1,5v9CMTqVIKrcn6StrTrCZnt0,v3,1768998118.589658,5003,True,1.1149169877171516,True,True
2026-01-21_07-20-33,T2,27,1,DOeHFEpFicCfWDI2gFjInVCS,v3,1768998118.690712,5007,True,1.228374894708395,True,True
2026-01-21_07-20-33,T2,28,1,f8DfnMMSfLJvFh5yYGk3RQe8,v3,1768998118.7917042,5000,True,1.0610839817672968,True,True
2026-01-21_07-20-33,T2,29,1,xv2U8zoOsVRKvikL2wGdm2V6,v3,1768998118.8928058,5002,True,1.0887919925153255,True,True
2026-01-21_07-20-33,T2,30,1,QTjLJPcNdJlsubx2fEZpiCDB,v3,1768998118.992932,5005,True,1.0699589038267732,True,True
2026-01-21_07-20-33,T2,31,1,OV4dCQXvWJcmClIVZYkLqwHT,v3,1768998119.093992,5009,False,1.1991671053692698,False,False
2026-01-21_07-20-33,T2,31,2,OV4dCQXvWJcmClIVZYkLqwHT,v3,1768998119.0953028,5008,True,1.0045419912785292,True,True
2026-01-21_07-20-33,T2,32,1,go8X2KGuQIcee2dQeN2TFjMv,v3,1768998119.1945522,5004,True,1.2574589345604181,True,True
2026-01-21_07-20-33,T2,33,1,iouMfNnRHOITpxmFSfp8hK0A,v3,1768998119.2955258,5003,False,1.1733750579878688,False,False
2026-01-21_07-20-33,T2,33,2,iouMfNnRHOITpxmFSfp8hK0A,v3,1768998119.296818,5007,False,0.9536669822409749,False,False
2026-01-21_07-20-33,T2,33,3,iouMfNnRHOITpxmFSfp8hK0A,v3,1768998119.297843,5008,False,0.8337090257555246,False,False
2026-01-21_07-20-33,T2,33,4,iouMfNnRHOITpxmFSfp8hK0A,v3,1768998119.2987251,5003,False,0.8141669677570462,False,False
2026-01-21_07-20-33,T2,33,5,iouMfNnRHOITpxmFSfp8hK0A,v3,1768998119.299598,5007,False,0.8913750061765313,False,False
2026-01-21_07-20-33,T2,33,6,iouMfNnRHOITpxmFSfp8hK0A,v3,1768998119.300558,5003,False,0.8037920342758298,True,False
2026-01-21_07-20-33,T2,34,1,c2M19FK4zOmGjaKRqnHNhtzc,v3,1768998119.3965209,5000,True,1.010832958854735,True,True
2026-01-21_07-20-33,T2,35,1,xFSs29SQ7EO6PUFy20Su5Zwt,v3,1768998119.4976242,5002,True,1.1340409982949495,True,True
2026-01-21_07-20-33,T2,36,1,NydcHcj2IbwLLBN7pXaEvo7r,v3,1768998119.598646,5005,False,1.0737919947132468,False,False
2026-01-21_07-20-33,T2,36,2,NydcHcj2IbwLLBN7pXaEvo7r,v3,1768998119.599822,5001,False,0.8037079824134707,False,False
2026-01-21_07-20-33,T2,36,3,NydcHcj2IbwLLBN7pXaEvo7r,v3,1768998119.6006799,5004,False,0.8608750067651272,False,False
2026-01-21_07-20-33,T2,36,4,NydcHcj2IbwLLBN7pXaEvo7r,v3,1768998119.601588,5007,True,0.8810419822111726,True,True
