request_number,attempt_number,request_id,strategy,timestamp,server_port,success,latency_ms,request_complete,request_success
20,1,scarSiWEV5Gc69ZCNcQYif14,v1,1768909731.15318,4000,True,1.4219579752534628,True,True
21,1,8RtVqj26gVT7caUv0BBC0Rud,v1,1768909731.254195,4000,True,1.030790968798101,True,True
22,1,BVP22bQnt13F1MScoRwCSJfs,v1,1768909731.3553889,4002,False,1.820458099246025,False,False
22,2,BVP22bQnt13F1MScoRwCSJfs,v1,1768909731.357353,4003,False,1.1469589080661535,False,False
22,3,BVP22bQnt13F1MScoRwCSJfs,v1,1768909731.358582,4000,True,0.9613749571144581,True,True
23,1,dJvoqmOLnNlr8UEwoj9co0RK,v1,1768909731.45651,4003,False,1.3884580694139004,False,False
23,2,dJvoqmOLnNlr8UEwoj9co0RK,v1,1768909731.458016,4006,True,1.1829999275505543,True,True
24,1,JtEvUaJ4hV4tNyxdR9Sr7anM,v1,1768909731.55761,4003,False,1.1759999906644225,False,False
24,2,JtEvUaJ4hV4tNyxdR9Sr7anM,v1,1768909731.558911,4009,False,0.8856670465320349,False,False
24,3,JtEvUaJ4hV4tNyxdR9Sr7anM,v1,1768909731.5598469,4004,True,0.9296670323237777,True,True
25,1,IoSqJHksCu0bQo8ecAa7rRig,v1,1768909731.658498,4005,False,1.1909579625353217,False,False
25,2,IoSqJHksCu0bQo8ecAa7rRig,v1,1768909731.659842,4007,True,0.924833002500236,True,True
26,1,ugOoczLM8CwrzH5SvAiLo5kg,v1,1768909731.759607,4008,True,1.1214170372113585,True,True
27,1,GQ1UvMZAM9GlCBIYgvt34y59,v1,1768909731.860648,4000,True,1.1157500557601452,True,True
28,1,C4fNevPg5gSF5qXYnfKHTiwh,v1,1768909731.961845,4003,True,1.1664159828796983,True,True
29,1,sICEqUDzmDiq2Pz4GcHbPSqt,v1,1768909732.062752,4004,False,1.0781249729916453,False,False
29,2,sICEqUDzmDiq2Pz4GcHbPSqt,v1,1768909732.0639539,4005,False,0.8745410013943911,False,False
29,3,sICEqUDzmDiq2Pz4GcHbPSqt,v1,1768909732.064877,4006,True,0.7989170262590051,True,True
30,1,B9rS9hGFao6bB5VxxgNJPlNa,v1,1768909732.16383,4009,True,1.1519580148160458,True,True
31,1,r1pZHmBkfdUhmdXfCyRpaWtU,v1,1768909732.264912,4003,False,1.3310000067576766,False,False
31,2,r1pZHmBkfdUhmdXfCyRpaWtU,v1,1768909732.2663732,4005,True,0.9130000835284591,True,True
32,1,IEpNbehHtCiJ7FzJsgT2Ueor,v1,1768909732.366556,4009,True,1.4055829960852861,True,True
33,1,DITyZHsLrkPiqUuR0DBXaKey,v1,1768909732.466976,4001,True,1.157832914032042,True,True
34,1,Z0bOFD35Ol8t1bEQHHMyM731,v1,1768909732.568109,4002,True,1.1276670265942812,True,True
35,1,yl4NltkezTnUvAGss1JiUiPx,v1,1768909732.6687639,4002,True,1.1475840583443642,True,True
36,1,OF30T735YMpAMYlF7NtNeivO,v1,1768909732.769779,4002,False,1.0491249850019813,False,False
36,2,OF30T735YMpAMYlF7NtNeivO,v1,1768909732.7709382,4000,True,0.8529589977115393,True,True
37,1,gSOQCKgkbKX7KqMtr0D7zuQj,v1,1768909732.8708649,4002,False,1.123166992329061,False,False
37,2,gSOQCKgkbKX7KqMtr0D7zuQj,v1,1768909732.872112,4004,True,1.1160830035805702,True,True
38,1,7yZr0mxIRMhSbAGZqDGuBJWZ,v1,1768909732.97195,4006,True,1.111124991439283,True,True
39,1,ueo66Xb0tYtpsUvv2smEnjwq,v1,1768909733.073278,4007,True,1.5629999106749892,True,True
40,1,rp14xN7nJIKVgACI1UwvQegt,v1,1768909733.174054,4008,False,1.1288749519735575,False,False
40,2,rp14xN7nJIKVgACI1UwvQegt,v1,1768909733.175327,4003,True,0.930959009565413,True,True
41,1,bcwdThhQYEorCDR6XgCmKCD2,v1,1768909733.2750678,4008,True,1.2203749502077699,True,True
42,1,NTAyJOLjjmDxk5oYWqZBEiZi,v1,1768909733.3761559,4004,True,1.2222500517964363,True,True
43,1,fNhoCyWK473W1Me0wKA0PRQi,v1,1768909733.477175,4005,False,1.1189579963684082,False,False
43,2,fNhoCyWK473W1Me0wKA0PRQi,v1,1768909733.4784079,4009,False,1.0220418917015195,False,False
43,3,fNhoCyWK473W1Me0wKA0PRQi,v1,1768909733.479507,4003,False,0.954790972173214,False,False
43,4,fNhoCyWK473W1Me0wKA0PRQi,v1,1768909733.480513,4001,False,1.0124590480700135,False,False
43,5,fNhoCyWK473W1Me0wKA0PRQi,v1,1768909733.4815948,4007,True,1.0117500787600875,True,True
44,1,ojJSCPA4ZWFQEIGLLayXv0q7,v1,1768909733.578215,4001,False,1.145582995377481,False,False
44,2,ojJSCPA4ZWFQEIGLLayXv0q7,v1,1768909733.579474,4004,False,0.9315420174971223,False,False
44,3,ojJSCPA4ZWFQEIGLLayXv0q7,v1,1768909733.580459,4005,False,0.844458001665771,False,False
44,4,ojJSCPA4ZWFQEIGLLayXv0q7,v1,1768909733.581345,4007,True,0.8784580277279019,True,True
45,1,7U5NeKMKSbMMVFnaz1ISOL64,v1,1768909733.67873,4001,False,1.1876669013872743,False,False
45,2,7U5NeKMKSbMMVFnaz1ISOL64,v1,1768909733.680032,4009,False,0.9654579916968942,False,False
45,3,7U5NeKMKSbMMVFnaz1ISOL64,v1,1768909733.681076,4000,True,0.9630420245230198,True,True
46,1,BCpqQvo11OZwrNd3byvo0Vny,v1,1768909733.779768,4001,True,1.1332080466672778,True,True
47,1,y0wc3iXxAjtnDUSImygCzkGV,v1,1768909733.880809,4002,False,1.3618329539895058,False,False
47,2,y0wc3iXxAjtnDUSImygCzkGV,v1,1768909733.882283,4006,False,1.0435419389978051,False,False
47,3,y0wc3iXxAjtnDUSImygCzkGV,v1,1768909733.883397,4008,True,0.8876250358298421,True,True
48,1,ZqnwcIuJ4p9t8eSzOvnzRcnC,v1,1768909733.9818351,4001,False,1.1379169300198555,False,False
48,2,ZqnwcIuJ4p9t8eSzOvnzRcnC,v1,1768909733.983088,4006,True,0.9240829385817051,True,True
49,1,YqbxF8mUlPttfzm66JZx2DvG,v1,1768909734.082919,4001,False,1.0574579937383533,False,False
49,2,YqbxF8mUlPttfzm66JZx2DvG,v1,1768909734.084089,4003,True,0.8794580353423953,True,True
50,1,tyXfiNyyJlF4HB4vt9LxIROa,v1,1768909734.184045,4007,True,1.0945830726996064,True,True
51,1,eGVrA3prbd3rFN2GEvT7GLDL,v1,1768909734.285111,4007,True,1.1348340194672346,True,True
52,1,VdPePiBeVqUznFPccJ32hsan,v1,1768909734.3863602,4007,True,1.3659578980877995,True,True
53,1,Fgqn6BMGUiCWHp2kbGask6Uv,v1,1768909734.487168,4007,True,1.1066250735893846,True,True
54,1,3ncReyV6L6BnlcLYyepkh7Xs,v1,1768909734.588171,4007,False,1.1195000261068344,False,False
54,2,3ncReyV6L6BnlcLYyepkh7Xs,v1,1768909734.589407,4000,False,0.9834170341491699,False,False
54,3,3ncReyV6L6BnlcLYyepkh7Xs,v1,1768909734.5904589,4008,True,0.9437080007046461,True,True
55,1,4OcbLyIS6plLWq3liGsvykT6,v1,1768909734.689265,4007,True,1.511167036369443,True,True
56,1,XfW7FWiIUzp6Y6E29pSUlf14,v1,1768909734.7903318,4007,False,1.0798340663313866,False,False
56,2,XfW7FWiIUzp6Y6E29pSUlf14,v1,1768909734.791529,4008,True,1.1283750645816326,True,True
57,1,bU5jHoDkCopxsKzfvZMgNIDd,v1,1768909734.891388,4007,True,1.0344169568270445,True,True
58,1,9qa199OSEggefkicyJrozwvB,v1,1768909734.9924421,4007,True,1.0474580340087414,True,True
59,1,AcUPsJgK4dVSZ6yzR6rGODUP,v1,1768909735.093812,4007,True,1.4372910372912884,True,True
60,1,RM11e1wPVxSIDsCvFQuFMam3,v1,1768909735.194583,4007,False,1.199499936774373,False,False
60,2,RM11e1wPVxSIDsCvFQuFMam3,v1,1768909735.1959019,4008,True,0.9827079484239221,True,True
61,1,ny3n9zNdaCsnj8t372P8J0VS,v1,1768909735.295605,4008,False,1.1597078992053866,False,False
61,2,ny3n9zNdaCsnj8t372P8J0VS,v1,1768909735.2968771,4007,False,0.9078329894691706,False,False
61,3,ny3n9zNdaCsnj8t372P8J0VS,v1,1768909735.2978408,4000,False,0.85575005505234,False,False
61,4,ny3n9zNdaCsnj8t372P8J0VS,v1,1768909735.298765,4007,True,0.9002910228446126,True,True
62,1,OntRXV5WHu2ZYug5x6GLvRc1,v1,1768909735.3967118,4007,True,1.1386660626158118,True,True
63,1,0Jk7B4W8R0acVO2y4yeUhBst,v1,1768909735.4977028,4007,True,1.329708960838616,True,True
64,1,W57qnls4dszXDKhIv5VlY3a3,v1,1768909735.598777,4007,True,1.062957919202745,True,True
65,1,Wn0TunwbgZJOvwVI6L2cwdAt,v1,1768909735.699018,4007,True,1.2710830196738243,True,True
66,1,S1UQdrov59MhAJSru6j6AmBD,v1,1768909735.800106,4007,True,1.4097080565989017,True,True
67,1,zXRe21R8DHyofzjLvc777HOT,v1,1768909735.9011478,4007,False,1.0855409782379866,False,False
67,2,zXRe21R8DHyofzjLvc777HOT,v1,1768909735.9023528,4008,True,0.8490000618621707,True,True
68,1,uHnsaI7027rYgqLhNxpQDrb6,v1,1768909736.00201,4007,True,1.109750010073185,True,True
69,1,hs2JktkE9vJz7PHLYyr7gVuA,v1,1768909736.1023512,4007,False,1.4098340179771185,False,False
69,2,hs2JktkE9vJz7PHLYyr7gVuA,v1,1768909736.103879,4008,False,1.1467919684946537,False,False
69,3,hs2JktkE9vJz7PHLYyr7gVuA,v1,1768909736.105104,4006,True,1.878791954368353,True,True
70,1,sJjgHWKOACYsW9VJkk4ZLCES,v1,1768909736.203362,4007,False,1.1352499714121222,False,False
70,2,sJjgHWKOACYsW9VJkk4ZLCES,v1,1768909736.2046342,4008,False,1.068499987013638,False,False
70,3,sJjgHWKOACYsW9VJkk4ZLCES,v1,1768909736.205791,4006,True,1.1737920576706529,True,True
71,1,DnrGpTiJiTYvaeLdvJpRgPWr,v1,1768909736.304406,4007,True,1.1432080063968897,True,True
72,1,qk0fU3sDTz7iG7a6dDXcdaxB,v1,1768909736.405662,4007,True,1.5438749687746167,True,True
73,1,y7rY9uafRtgP9bGcU3p8CI0Z,v1,1768909736.506654,4007,True,1.0932079749181867,True,True
74,1,IxeX0qGwhyqPEL95yH27xYJk,v1,1768909736.608374,4007,True,1.5084169572219253,True,True
75,1,vhQwLK1EfsQNcEaAwd8OFbzY,v1,1768909736.708887,4007,True,1.138332998380065,True,True
76,1,8EtGDuNC39txu5LWnqvoj0eG,v1,1768909736.809978,4007,True,1.1265830835327506,True,True
77,1,nU1mblFd3ppN4xtSssv3l2Ft,v1,1768909736.911049,4007,True,1.110833021812141,True,True
78,1,lB5VCR286FVh7qTyLrbGVMT8,v1,1768909737.012063,4007,True,1.1293749557808042,True,True
79,1,0AqtUNUlEwV8EFAk8wEdXRe2,v1,1768909737.113163,4007,False,1.2003339361399412,False,False
79,2,0AqtUNUlEwV8EFAk8wEdXRe2,v1,1768909737.114478,4006,True,1.3325829058885574,True,True
80,1,7xCBanO5C0J3vvHKOnYcHcqt,v1,1768909737.21393,4007,False,1.2091660173609853,False,False
80,2,7xCBanO5C0J3vvHKOnYcHcqt,v1,1768909737.2152572,4006,True,0.9747080039232969,True,True
81,1,jhqMBWV9PIRI35QV0hRan6QF,v1,1768909737.3145962,4006,True,1.4231670647859573,True,True
82,1,x5whhNQiYK0BwVxrXOq8fmVK,v1,1768909737.415602,4006,False,1.095667015761137,False,False
82,2,x5whhNQiYK0BwVxrXOq8fmVK,v1,1768909737.416818,4007,True,1.0327919153496623,True,True
83,1,pX6nscCQNdzSeitKVbomwYRy,v1,1768909737.5167239,4007,True,1.1357079492881894,True,True
84,1,bTkP8gU1meRsOGyvgVghE30M,v1,1768909737.6178188,4007,False,1.1168339988216758,False,False
84,2,bTkP8gU1meRsOGyvgVghE30M,v1,1768909737.6190531,4006,True,0.8191659580916166,True,True
85,1,U3GhVSoAHCbiyNhLAEIcTWlj,v1,1768909737.718773,4006,False,1.1614159448072314,False,False
85,2,U3GhVSoAHCbiyNhLAEIcTWlj,v1,1768909737.720064,4007,True,0.9654579916968942,True,True
86,1,MhRj1XPVO502dm72JVt6esi4,v1,1768909737.819798,4007,True,1.1027500731870532,True,True
87,1,j42kc3EMTWb3fLNfSOpr4MiP,v1,1768909737.920863,4007,True,1.118208048865199,True,True
88,1,CyLnxypW9lgTy3jSJ9qVDr9Q,v1,1768909738.021905,4007,False,1.5850829659029841,False,False
88,2,CyLnxypW9lgTy3jSJ9qVDr9Q,v1,1768909738.023617,4006,True,0.9684170363470912,True,True
89,1,4hNlQby4zYHWrJYXYTBGrfXh,v1,1768909738.122163,4007,True,1.0717500699684024,True,True
90,1,wpM4eJSLO8aKE75CV8nHATNq,v1,1768909738.2233548,4007,True,1.4142920263111591,True,True
91,1,qav9hlGpCaQ0jBkiZCTI5hN2,v1,1768909738.3245492,4007,True,1.1938749812543392,True,True
92,1,KIxNeUzGQB8KYISjmHVj9FR4,v1,1768909738.425335,4007,False,1.1403750395402312,False,False
92,2,KIxNeUzGQB8KYISjmHVj9FR4,v1,1768909738.426603,4006,True,1.0152090108022094,True,True
93,1,xgzuxMasHDFR59ptGPEFZyvf,v1,1768909738.526418,4007,True,1.0552089661359787,True,True
94,1,DsDMe7OEGxxuDsVGBC18fY6p,v1,1768909738.627454,4007,True,2.5917909806594253,True,True
95,1,XWkTT620SH5fnnfsfjoOikhj,v1,1768909738.727613,4007,True,1.0568329598754644,True,True
96,1,o3mU5iZnkEhq7pbO0XwKaCvm,v1,1768909738.8285928,4007,False,1.0707080364227295,False,False
96,2,o3mU5iZnkEhq7pbO0XwKaCvm,v1,1768909738.829779,4006,True,0.7924999808892608,True,True
97,1,HFpeHn5Hc7WWd2rL1mbJ9dEQ,v1,1768909738.928852,4006,True,1.055083004757762,True,True
98,1,P1eoYSMeOfqizHm2whTGSJnH,v1,1768909739.030379,4006,True,1.2126249494031072,True,True
99,1,s7TAYeu0Zyd03zNlSekGvHbE,v1,1768909739.130943,4006,True,0.9986659279093146,True,True
100,1,7MdPrQV4FYDlGS2HJYorfxFv,v1,1768909739.232219,4006,False,0.9197079343721271,False,False
100,2,7MdPrQV4FYDlGS2HJYorfxFv,v1,1768909739.233292,4007,True,0.6739581003785133,True,True
