session_id,config_target,request_number,attempt_number,request_id,strategy,timestamp,server_port,success,latency_ms,request_complete,request_success
2026-01-21_07-20-33,T3,1,1,GFgABbK5kcF8nAwzfn72WdZe,v4,1768998185.585129,6008,True,2.6335830334573984,True,True
2026-01-21_07-20-33,T3,2,1,qohp3YR8wC5KtYcbVymNXdLq,v4,1768998185.682266,6004,True,1.9863750785589218,True,True
2026-01-21_07-20-33,T3,3,1,npWBzKodI8yQgSB4kjqwKlSg,v4,1768998185.783287,6001,False,1.920207985676825,False,False
2026-01-21_07-20-33,T3,3,2,npWBzKodI8yQgSB4kjqwKlSg,v4,1768998185.785353,6004,False,0.7791250245645642,False,False
2026-01-21_07-20-33,T3,3,3,npWBzKodI8yQgSB4kjqwKlSg,v4,1768998185.786208,6008,True,0.6969159003347158,True,True
2026-01-21_07-20-33,T3,4,1,AZLk5qZN8ePWG8IGePRsg9WE,v4,1768998185.8847291,6002,True,1.8934590043500066,True,True
2026-01-21_07-20-33,T3,5,1,bAJmvGkz8aiGHZzSLfMcE2Tw,v4,1768998185.9857988,6009,False,1.852832967415452,False,False
2026-01-21_07-20-33,T3,5,2,bAJmvGkz8aiGHZzSLfMcE2Tw,v4,1768998185.987784,6000,False,1.6634580679237843,False,False
2026-01-21_07-20-33,T3,5,3,bAJmvGkz8aiGHZzSLfMcE2Tw,v4,1768998185.989512,6008,True,0.8509999606758356,True,True
2026-01-21_07-20-33,T3,6,1,HNHWx2bbvzCXGX4rSA1Lzz4c,v4,1768998186.086856,6008,True,0.9465829934924841,True,True
2026-01-21_07-20-33,T3,7,1,RPdX8p3Xj5KvgcpnELgecq57,v4,1768998186.188004,6008,True,0.9788330644369125,True,True
2026-01-21_07-20-33,T3,8,1,48UUuvFvnOpg9oUQ1KjNkbFb,v4,1768998186.2890089,6008,True,1.1317089665681124,True,True
2026-01-21_07-20-33,T3,9,1,OIg3t6FnmXodDP9wJZTdSQO0,v4,1768998186.390711,6005,True,2.3009999422356486,True,True
2026-01-21_07-20-33,T3,10,1,kXeFU4yvNVrpWDCNhLEYaWZ0,v4,1768998186.491186,6007,False,2.128208987414837,False,False
2026-01-21_07-20-33,T3,10,2,kXeFU4yvNVrpWDCNhLEYaWZ0,v4,1768998186.49347,6008,True,1.1637910502031446,True,True
2026-01-21_07-20-33,T3,11,1,ndilFYOYzc5PYTWJKyQWXh28,v4,1768998186.592268,6008,True,1.3002910418435931,True,True
2026-01-21_07-20-33,T3,12,1,j8hQ232UrdX36ssUVdIZjCbH,v4,1768998186.695101,6002,False,3.481582971289754,False,False
2026-01-21_07-20-33,T3,12,2,j8hQ232UrdX36ssUVdIZjCbH,v4,1768998186.698756,6005,True,2.6734579587355256,True,True
2026-01-21_07-20-33,T3,13,1,c6jECwQMOH1Mc2U5bCz83Jgx,v4,1768998186.798965,6008,True,26.98745799716562,True,True
2026-01-21_07-20-33,T3,14,1,bjcApi3Q7YgKO0tf1cza6rkT,v4,1768998186.898823,6008,True,3.5350830294191837,True,True
2026-01-21_07-20-33,T3,15,1,J1dgoyxDCm1OkFzGeVy2xAo7,v4,1768998186.998184,6008,True,1.5404170844703913,True,True
2026-01-21_07-20-33,T3,16,1,lYon1qpWeajJC6XJAg5JpVQS,v4,1768998187.0991302,6005,True,1.1197079438716173,True,True
2026-01-21_07-20-33,T3,17,1,MU6eyPjwTt5nxT6lA42oQoyk,v4,1768998187.200203,6006,False,2.147583058103919,False,False
2026-01-21_07-20-33,T3,17,2,MU6eyPjwTt5nxT6lA42oQoyk,v4,1768998187.202456,6008,True,1.166250091046095,True,True
2026-01-21_07-20-33,T3,18,1,h5k8MrXbCb3JcPzMrYTXyO8D,v4,1768998187.301197,6008,True,1.1433330364525318,True,True
2026-01-21_07-20-33,T3,19,1,KcnJ4jmBKKkHaygDamxPxLsT,v4,1768998187.40331,6008,True,2.561833942309022,True,True
2026-01-21_07-20-33,T3,20,1,KO4AD9XDLNfYLp2taLMftAqH,v4,1768998187.503656,6005,True,1.2119580060243607,True,True
2026-01-21_07-20-33,T3,21,1,NegIWqd4RsUhTMSlkXGdYPpz,v4,1768998187.6044931,6008,True,1.0865830117836595,True,True
2026-01-21_07-20-33,T3,22,1,auD3hVyPhOUxsxS1zv9s46NL,v4,1768998187.705707,6008,True,1.1131250066682696,True,True
2026-01-21_07-20-33,T3,23,1,dAOQLV3PzRr1dtINfvs62bUF,v4,1768998187.8066182,6008,True,1.0856670560315251,True,True
2026-01-21_07-20-33,T3,24,1,rEXakP4jK1h2gxkwcpfseVqx,v4,1768998187.9076421,6005,True,1.0253330692648888,True,True
2026-01-21_07-20-33,T3,25,1,SJqt7wizJmTBIUL4C0wihJGk,v4,1768998188.0086741,6008,True,1.0633340571075678,True,True
2026-01-21_07-20-33,T3,26,1,XzYAG87Wy0T7Bd2wc0cH3KKO,v4,1768998188.109786,6005,True,1.0070829885080457,True,True
2026-01-21_07-20-33,T3,27,1,2snSNLrCdUySXBBF6w70kIPW,v4,1768998188.210857,6008,False,0.9937499416992068,False,False
2026-01-21_07-20-33,T3,27,2,2snSNLrCdUySXBBF6w70kIPW,v4,1768998188.211937,6005,True,1.2374999932944775,True,True
2026-01-21_07-20-33,T3,28,1,D1wI8f9m6GtPocmpoXKWLjtf,v4,1768998188.311906,6005,True,1.0932500008493662,True,True
2026-01-21_07-20-33,T3,29,1,N5N7YCcl62q5PuPg01oudCcd,v4,1768998188.4129229,6003,True,2.2565830731764436,True,True
2026-01-21_07-20-33,T3,30,1,PGnAtRV9Jt41QtPS9VJ0YHPG,v4,1768998188.513961,6008,True,1.0631670011207461,True,True
2026-01-21_07-20-33,T3,31,1,cIkxug1O82gkdMsTfr3j7LKA,v4,1768998188.61498,6005,True,1.0410839458927512,True,True
2026-01-21_07-20-33,T3,32,1,DJ2O8rmRrvUzq6dqDhrH406g,v4,1768998188.716672,6005,True,1.220832928083837,True,True
2026-01-21_07-20-33,T3,33,1,4SJbLdVCaMduvzPpodUyzjRa,v4,1768998188.8176498,6008,True,1.2117089936509728,True,True
2026-01-21_07-20-33,T3,34,1,xg3611HhxyfZpwPL0JxObHMD,v4,1768998188.9186969,6005,True,1.0849159443750978,True,True
2026-01-21_07-20-33,T3,35,1,V2mPAO25E1vevdsCQvuMIiml,v4,1768998189.0207129,6005,True,2.8156660264357924,True,True
2026-01-21_07-20-33,T3,36,1,isrskkmhAu3twWXXySP9IThT,v4,1768998189.120883,6005,False,1.212458941154182,False,False
2026-01-21_07-20-33,T3,36,2,isrskkmhAu3twWXXySP9IThT,v4,1768998189.1222541,6008,True,0.9891659719869494,True,True
2026-01-21_07-20-33,T3,37,1,7LqKw57MUGgzAuzTidTGs80e,v4,1768998189.221469,6005,True,1.1386660626158118,True,True
2026-01-21_07-20-33,T3,38,1,hzX2cJGpeWGhiMukZmrcnwSE,v4,1768998189.32247,6005,True,1.0607499862089753,True,True
2026-01-21_07-20-33,T3,39,1,fsIx25kRiXiA6gIWgDhIWgFG,v4,1768998189.423528,6008,True,1.2803750578314066,True,True
2026-01-21_07-20-33,T3,40,1,7SqbW4uh8q2lLDDKAnQuG3sW,v4,1768998189.5245938,6005,True,1.1939581017941236,True,True
2026-01-21_07-20-33,T3,41,1,5S8mQl8wlvxMMYrP5Eh7d3ER,v4,1768998189.625652,6008,True,1.1392909800633788,True,True
2026-01-21_07-20-33,T3,42,1,XVEH7tKJBT4VRDvUUmxL5l12,v4,1768998189.726697,6008,True,1.0299169225618243,True,True
2026-01-21_07-20-33,T3,43,1,440XQnwqjUETTt6Pv0J6eN69,v4,1768998189.82777,6008,True,1.0773329995572567,True,True
2026-01-21_07-20-33,T3,44,1,aUVV2UQn34nR8aWcXyejLZyP,v4,1768998189.928808,6005,True,1.023750053718686,True,True
2026-01-21_07-20-33,T3,45,1,Q9pX1IG2CayOtMpm0gBlbi7y,v4,1768998190.0299299,6005,True,1.0933749144896865,True,True
2026-01-21_07-20-33,T3,46,1,ajR7JEDEso04NXahJPkceoVr,v4,1768998190.130931,6005,True,1.0948750423267484,True,True
2026-01-21_07-20-33,T3,47,1,bki26hXADFrJjtkT4cbDMHtA,v4,1768998190.231464,6008,True,1.2145000509917736,True,True
2026-01-21_07-20-33,T3,48,1,EsOR1p3v7xoz1nrc4uSTUwWn,v4,1768998190.3325179,6005,True,1.417792052961886,True,True
2026-01-21_07-20-33,T3,49,1,pl23fJF2NutOavync439ZyDS,v4,1768998190.4335868,6005,True,1.0903330985456705,True,True
2026-01-21_07-20-33,T3,50,1,8kqoO3hWYOrZ6F839KoURMJp,v4,1768998190.5345979,6005,True,1.1012919712811708,True,True
