session_id,config_target,request_number,attempt_number,request_id,strategy,timestamp,server_port,success,latency_ms,request_complete,request_success
2026-01-21_07-20-33,T1,13,1,UBg06JWD3W9cpKCAUMaLBYBi,v2,1768998047.446795,4001,False,9.687457932159305,False,False
2026-01-21_07-20-33,T1,13,2,UBg06JWD3W9cpKCAUMaLBYBi,v2,1768998047.456894,4004,True,6.544208968989551,True,True
2026-01-21_07-20-33,T1,14,1,7d4PBmxZiUmXNd1WN9t50lmz,v2,1768998047.5454452,4007,True,2.5741250719875097,True,True
2026-01-21_07-20-33,T1,15,1,SgvvnpzFwZRfQ9Rejxyn42GJ,v2,1768998047.6457422,4008,True,1.2183330254629254,True,True
2026-01-21_07-20-33,T1,16,1,EwFkTOScSQ6wwBogJmissdE8,v2,1768998047.746668,4003,False,1.317166956141591,False,False
2026-01-21_07-20-33,T1,16,2,EwFkTOScSQ6wwBogJmissdE8,v2,1768998047.74812,4005,True,1.228415989317,True,True
2026-01-21_07-20-33,T1,17,1,rNwF5kI9JoBFW2fxiQNhFUGm,v2,1768998047.8485372,4006,True,1.4267079532146454,True,True
2026-01-21_07-20-33,T1,18,1,69uaRwB2axPmdDJKJW9V9yRc,v2,1768998047.949074,4000,True,1.2847499456256628,True,True
2026-01-21_07-20-33,T1,19,1,qGHoi3JxVL4pD5aswz4mkN6s,v2,1768998048.04988,4002,True,1.0182500118389726,True,True
2026-01-21_07-20-33,T1,20,1,qLyjJ8i7jN2DnfaX4w1hksqD,v2,1768998048.151888,4004,False,1.5073330141603947,False,False
2026-01-21_07-20-33,T1,20,2,qLyjJ8i7jN2DnfaX4w1hksqD,v2,1768998048.1535308,4007,True,1.1940000113099813,True,True
2026-01-21_07-20-33,T1,21,1,i0yw3Bxpu2T6PtY58NzsVDTi,v2,1768998048.2530031,4008,False,3.534208983182907,False,False
2026-01-21_07-20-33,T1,21,2,i0yw3Bxpu2T6PtY58NzsVDTi,v2,1768998048.256725,4009,True,1.7114999936893582,True,True
2026-01-21_07-20-33,T1,22,1,DRRSIOKVElb3f9yBfHXHOmrK,v2,1768998048.3529458,4005,True,1.4224170008674264,True,True
2026-01-21_07-20-33,T1,23,1,jhxpXM2vyde89oZ5SUHM48e9,v2,1768998048.454011,4006,True,1.248875050805509,True,True
2026-01-21_07-20-33,T1,24,1,rFD36eAevT9iPftHqH4LCoVu,v2,1768998048.554332,4000,False,1.1065410217270255,False,False
2026-01-21_07-20-33,T1,24,2,rFD36eAevT9iPftHqH4LCoVu,v2,1768998048.5556061,4002,False,0.8602080633863807,False,False
2026-01-21_07-20-33,T1,24,3,rFD36eAevT9iPftHqH4LCoVu,v2,1768998048.556523,4007,True,0.8059579413384199,True,True
2026-01-21_07-20-33,T1,25,1,qPK6c7BFmGJnaSE1hXMzOJWt,v2,1768998048.655614,4009,True,1.5388750471174717,True,True
2026-01-21_07-20-33,T1,26,1,xXpD4ClWNkiANc32DMa4Bvcl,v2,1768998048.756646,4005,True,1.2619579210877419,True,True
2026-01-21_07-20-33,T1,27,1,cGxoj9rywYL5hC0HCsHx0m97,v2,1768998048.856689,4006,True,1.877125003375113,True,True
2026-01-21_07-20-33,T1,28,1,va2A5dGgz1Ei7YU5WtdNULDf,v2,1768998048.957825,4005,True,1.2981670442968607,True,True
2026-01-21_07-20-33,T1,29,1,bpFiktSxTVqxZZoKZKl58wF5,v2,1768998049.059211,4003,True,1.3716249959543347,True,True
2026-01-21_07-20-33,T1,30,1,KgMTzXhNNBcVloxZ0DRqqDph,v2,1768998049.159977,4007,True,1.2891669757664204,True,True
2026-01-21_07-20-33,T1,31,1,xWxc4NGCJPe4SBcPjaxfJnr9,v2,1768998049.260986,4009,False,1.149625051766634,False,False
2026-01-21_07-20-33,T1,31,2,xWxc4NGCJPe4SBcPjaxfJnr9,v2,1768998049.262259,4006,True,0.9122500196099281,True,True
2026-01-21_07-20-33,T1,32,1,KPRONCc3UT9ugbo3CC7eskGM,v2,1768998049.362012,4005,True,1.1968339094892144,True,True
2026-01-21_07-20-33,T1,33,1,CSHn1QT77o0PPWInZoOzhhSw,v2,1768998049.4630332,4006,True,1.1702500050887465,True,True
2026-01-21_07-20-33,T1,34,1,dghN8Z3Qg1uGZlD0IzlEaTlv,v2,1768998049.564287,4003,True,1.131208031438291,True,True
2026-01-21_07-20-33,T1,35,1,5Gf4njIbU3PxHnLUHrDMrGpZ,v2,1768998049.6651058,4007,True,1.0730000212788582,True,True
2026-01-21_07-20-33,T1,36,1,epgNRWX3QmeSR6GQNZUZHsgr,v2,1768998049.76667,4005,True,1.1254169512540102,True,True
2026-01-21_07-20-33,T1,37,1,t6SfJOm0P9u2bOydEIYkRLJD,v2,1768998049.867661,4006,True,1.0917080799117684,True,True
2026-01-21_07-20-33,T1,38,1,onSgeTFEaraQoKLuJojZIFD9,v2,1768998049.968805,4001,True,1.0646670125424862,True,True
2026-01-21_07-20-33,T1,39,1,voPGmALHxRu0IcMYGo7kCE94,v2,1768998050.069834,4003,True,1.047833007760346,True,True
2026-01-21_07-20-33,T1,40,1,lyIjpMqwJYDQi9RT47N2Bqtq,v2,1768998050.1709251,4007,False,1.2395420344546437,False,False
2026-01-21_07-20-33,T1,40,2,lyIjpMqwJYDQi9RT47N2Bqtq,v2,1768998050.1722639,4001,True,0.9336669463664293,True,True
2026-01-21_07-20-33,T1,41,1,NlMGpmB3aYouQlGE8u14ktOL,v2,1768998050.271946,4004,True,1.1460829991847277,True,True
2026-01-21_07-20-33,T1,42,1,4Pb0TF4UOtlEtNJ73LFHPa5f,v2,1768998050.3729448,4008,True,1.0993329342454672,True,True
2026-01-21_07-20-33,T1,43,1,zZFbUkJXd5vMo83Y7zgceCy0,v2,1768998050.474308,4005,True,1.2065839255228639,True,True
2026-01-21_07-20-33,T1,44,1,WWSU3pQBTbs2sBdqGBOCl5ud,v2,1768998050.575093,4006,True,1.0872090933844447,True,True
2026-01-21_07-20-33,T1,45,1,e02A5ChuB8z1ujv2S3y6C6a6,v2,1768998050.675585,4003,False,1.0818749433383346,False,False
2026-01-21_07-20-33,T1,45,2,e02A5ChuB8z1ujv2S3y6C6a6,v2,1768998050.6767738,4000,True,1.0708339978009462,True,True
2026-01-21_07-20-33,T1,46,1,YEWV0UjGsP22jYpv6DOHikWe,v2,1768998050.775736,4001,True,1.4095829101279378,True,True
2026-01-21_07-20-33,T1,47,1,GNpXPW2zaTO41aIt2O61hB7s,v2,1768998050.877145,4002,False,1.3645000290125608,False,False
2026-01-21_07-20-33,T1,47,2,GNpXPW2zaTO41aIt2O61hB7s,v2,1768998050.878641,4004,False,0.9374159853905439,False,False
2026-01-21_07-20-33,T1,47,3,GNpXPW2zaTO41aIt2O61hB7s,v2,1768998050.87965,4008,True,0.9182910434901714,True,True
2026-01-21_07-20-33,T1,48,1,5tPsrZts0x1sSmtuUCu5bbPV,v2,1768998050.977092,4005,True,1.012624939903617,True,True
2026-01-21_07-20-33,T1,49,1,N0H899IbRrjJ7txkQPejcUXV,v2,1768998051.078202,4006,True,1.0093339951708913,True,True
2026-01-21_07-20-33,T1,50,1,tX20AVfTKpsdbxutteLCaxII,v2,1768998051.179258,4000,True,1.1207499774172902,True,True
2026-01-21_07-20-33,T1,51,1,Cj1j33FZBKFkmjnrVtuw09Vc,v2,1768998051.280651,4001,True,1.2880000285804272,True,True
2026-01-21_07-20-33,T1,52,1,V8rwH9VUQ89vK0Cz3QJxY3Ql,v2,1768998051.3813171,4008,False,1.0230420157313347,False,False
2026-01-21_07-20-33,T1,52,2,V8rwH9VUQ89vK0Cz3QJxY3Ql,v2,1768998051.382443,4009,True,0.9332079207524657,True,True
2026-01-21_07-20-33,T1,53,1,DRkqzupDZ7ow5Ll5RT1IJsLA,v2,1768998051.482398,4005,True,1.0581669630482793,True,True
2026-01-21_07-20-33,T1,54,1,qTpqCjxeOEDNwRAFSYvHhXVb,v2,1768998051.5834181,4006,True,1.0860830079764128,True,True
2026-01-21_07-20-33,T1,55,1,y2CELY7lTGzZS6QvqXnaGpOC,v2,1768998051.6839192,4000,False,1.3187499716877937,False,False
2026-01-21_07-20-33,T1,55,2,y2CELY7lTGzZS6QvqXnaGpOC,v2,1768998051.6854122,4001,False,0.969375018030405,False,False
2026-01-21_07-20-33,T1,55,3,y2CELY7lTGzZS6QvqXnaGpOC,v2,1768998051.6864681,4009,True,0.8202081080526114,True,True
2026-01-21_07-20-33,T1,56,1,a26ESr3Eyzxn1a6AJvtHasPx,v2,1768998051.784659,4005,True,1.0785000631585717,True,True
2026-01-21_07-20-33,T1,57,1,BgNmhUsnotZHBo79K1JOLrvE,v2,1768998051.885185,4006,True,1.2470419751480222,True,True
2026-01-21_07-20-33,T1,58,1,nHnDYs1YpScFmHwttALCUnfO,v2,1768998051.986057,4007,True,1.0937500046566129,True,True
2026-01-21_07-20-33,T1,59,1,pfaKBdphHzFKit9NSSxQHUTp,v2,1768998052.08749,4009,True,1.4651250094175339,True,True
2026-01-21_07-20-33,T1,60,1,y3sVw3Ll7I4adRnjwTIcmnGd,v2,1768998052.188192,4005,True,1.1131670325994492,True,True
2026-01-21_07-20-33,T1,61,1,nw27FQCnlcm5qHN5Wjyn0sXv,v2,1768998052.289143,4006,True,1.025417004711926,True,True
2026-01-21_07-20-33,T1,62,1,7qk33uQFw3yI1lQXzoLqEiKC,v2,1768998052.39024,4003,False,1.067750039510429,False,False
2026-01-21_07-20-33,T1,62,2,7qk33uQFw3yI1lQXzoLqEiKC,v2,1768998052.391417,4007,True,0.9898750577121973,True,True
2026-01-21_07-20-33,T1,63,1,SYaeliCVX10pgWcgi4dsOjbB,v2,1768998052.491478,4009,False,1.1469159508123994,False,False
2026-01-21_07-20-33,T1,63,2,SYaeliCVX10pgWcgi4dsOjbB,v2,1768998052.492766,4005,True,0.9912499226629734,True,True
2026-01-21_07-20-33,T1,64,1,13h2XHsNZNf3aARkT5htynDc,v2,1768998052.592403,4006,True,1.1296250158920884,True,True
2026-01-21_07-20-33,T1,65,1,4nNrSyVT5FEIU4Nx4jCSndCe,v2,1768998052.6934662,4007,False,1.1555410455912352,False,False
2026-01-21_07-20-33,T1,65,2,4nNrSyVT5FEIU4Nx4jCSndCe,v2,1768998052.69474,4005,True,0.9870840003713965,True,True
2026-01-21_07-20-33,T1,66,1,XR0jMb3Iu5qWKr2MGfJqvxWu,v2,1768998052.794572,4006,True,1.4979590196162462,True,True
2026-01-21_07-20-33,T1,67,1,ZkwMWYNyPUbg7EYIBoH00Qvv,v2,1768998052.8956869,4005,True,1.2637919280678034,True,True
2026-01-21_07-20-33,T1,68,1,6micGeZ7wJV0pvxEcLCc8PEQ,v2,1768998052.996684,4006,True,1.050541060976684,True,True
2026-01-21_07-20-33,T1,69,1,4m6aT8afQ5fj0oZ0lBLtdMq5,v2,1768998053.097157,4002,False,1.1370000429451466,False,False
2026-01-21_07-20-33,T1,69,2,4m6aT8afQ5fj0oZ0lBLtdMq5,v2,1768998053.0984151,4004,False,1.031916937790811,False,False
2026-01-21_07-20-33,T1,69,3,4m6aT8afQ5fj0oZ0lBLtdMq5,v2,1768998053.099523,4005,True,0.9527080692350864,True,True
2026-01-21_07-20-33,T1,70,1,YQWUw216vStx9NOHzkPxkRf8,v2,1768998053.197511,4008,False,1.1866249842569232,False,False
2026-01-21_07-20-33,T1,70,2,YQWUw216vStx9NOHzkPxkRf8,v2,1768998053.1988218,4006,True,0.9817910613492131,True,True
2026-01-21_07-20-33,T1,71,1,TYI8XhtNsocWqCl1ObTC82lx,v2,1768998053.298638,4000,False,1.1764999944716692,False,False
2026-01-21_07-20-33,T1,71,2,TYI8XhtNsocWqCl1ObTC82lx,v2,1768998053.299962,4001,False,1.0471249697729945,False,False
2026-01-21_07-20-33,T1,71,3,TYI8XhtNsocWqCl1ObTC82lx,v2,1768998053.3011231,4005,True,1.090915990062058,True,True
2026-01-21_07-20-33,T1,72,1,CfOhqgz9FWr67yrbVOoLtA3I,v2,1768998053.399599,4006,False,1.0908329859375954,False,False
2026-01-21_07-20-33,T1,72,2,CfOhqgz9FWr67yrbVOoLtA3I,v2,1768998053.4007838,4005,True,0.8892089826986194,True,True
2026-01-21_07-20-33,T1,73,1,IRGOR9OqfsnJqbgLk17g4kGY,v2,1768998053.5002592,4003,False,1.0653340723365545,False,False
2026-01-21_07-20-33,T1,73,2,IRGOR9OqfsnJqbgLk17g4kGY,v2,1768998053.501444,4009,False,0.8984999731183052,False,False
2026-01-21_07-20-33,T1,73,3,IRGOR9OqfsnJqbgLk17g4kGY,v2,1768998053.502408,4005,True,0.8495840011164546,True,True
2026-01-21_07-20-33,T1,74,1,Ak8Ty15LfdJ4ad5G4fWHCUv0,v2,1768998053.601187,4005,True,1.2474579270929098,True,True
2026-01-21_07-20-33,T1,75,1,1bTQebPbeQX2ZzEjyLw7hZIo,v2,1768998053.701974,4007,False,1.0289589408785105,False,False
2026-01-21_07-20-33,T1,75,2,1bTQebPbeQX2ZzEjyLw7hZIo,v2,1768998053.703116,4005,True,0.8700829930603504,True,True
2026-01-21_07-20-33,T1,76,1,nxaCidY4pd1p0bGws00yeH0t,v2,1768998053.8029819,4006,False,1.0218329261988401,False,False
2026-01-21_07-20-33,T1,76,2,nxaCidY4pd1p0bGws00yeH0t,v2,1768998053.804111,4005,True,0.8923750137910247,True,True
2026-01-21_07-20-33,T1,77,1,Bx000UPnbsbX0JPsvJw4hfyB,v2,1768998053.904074,4005,True,1.0504579404368997,True,True
2026-01-21_07-20-33,T1,78,1,yaMqH2opHtEevyYgGkYHSbum,v2,1768998054.005326,4005,False,1.2801670236513019,False,False
2026-01-21_07-20-33,T1,78,2,yaMqH2opHtEevyYgGkYHSbum,v2,1768998054.006759,4008,False,1.0474580340087414,False,False
2026-01-21_07-20-33,T1,78,3,yaMqH2opHtEevyYgGkYHSbum,v2,1768998054.007916,4002,True,0.9006670443341136,True,True
2026-01-21_07-20-33,T1,79,1,29xh5pGwJid6Ik4WHRW3tk4X,v2,1768998054.106024,4002,True,1.0919170454144478,True,True
2026-01-21_07-20-33,T1,80,1,usW3bjQJA8FlL7JU3NCNQAuN,v2,1768998054.2070441,4004,False,1.1309159453958273,False,False
2026-01-21_07-20-33,T1,80,2,usW3bjQJA8FlL7JU3NCNQAuN,v2,1768998054.208299,4000,True,0.9767500450834632,True,True
2026-01-21_07-20-33,T1,81,1,cN0ZQCx8Y0zgYVLsCCpeFTay,v2,1768998054.30807,4001,False,1.1306669330224395,False,False
2026-01-21_07-20-33,T1,81,2,cN0ZQCx8Y0zgYVLsCCpeFTay,v2,1768998054.3093271,4002,False,0.8962498977780342,False,False
2026-01-21_07-20-33,T1,81,3,cN0ZQCx8Y0zgYVLsCCpeFTay,v2,1768998054.310279,4006,True,0.8189169457182288,True,True
2026-01-21_07-20-33,T1,82,1,6qPePuln6RYbYFcbYWSd7kVO,v2,1768998054.409138,4000,False,1.1350419372320175,False,False
2026-01-21_07-20-33,T1,82,2,6qPePuln6RYbYFcbYWSd7kVO,v2,1768998054.410419,4006,False,0.8486249716952443,False,False
2026-01-21_07-20-33,T1,82,3,6qPePuln6RYbYFcbYWSd7kVO,v2,1768998054.4113438,4003,True,1.3963329838588834,True,True
2026-01-21_07-20-33,T1,83,1,kuVqvF4hgoPvWgoTlTyKoLsU,v2,1768998054.510006,4009,True,1.0972080053761601,True,True
2026-01-21_07-20-33,T1,84,1,oJFn0BQrKL1ETxcp9W70T55a,v2,1768998054.6111062,4003,True,1.0965409455820918,True,True
2026-01-21_07-20-33,T1,85,1,jWzEmnrivOLDFLuNcMtlYlAL,v2,1768998054.7121248,4007,True,1.0668749455362558,True,True
2026-01-21_07-20-33,T1,86,1,RXBBeCw7hQeEny8eJCcykTJJ,v2,1768998054.813349,4009,True,1.2657090555876493,True,True
2026-01-21_07-20-33,T1,87,1,yagp3NHjjBACJ5l8Zwei8jDT,v2,1768998054.914125,4005,True,1.0582919931039214,True,True
2026-01-21_07-20-33,T1,88,1,mxaQawiknIiVyhuj0xoTotRR,v2,1768998055.014645,4003,False,1.031499938108027,False,False
2026-01-21_07-20-33,T1,88,2,mxaQawiknIiVyhuj0xoTotRR,v2,1768998055.015795,4007,True,0.8170409128069878,True,True
2026-01-21_07-20-33,T1,89,1,kUXmOlgPNbR1185WKajOKXey,v2,1768998055.115811,4009,False,1.1654999107122421,False,False
2026-01-21_07-20-33,T1,89,2,kUXmOlgPNbR1185WKajOKXey,v2,1768998055.117098,4005,True,0.8615410188212991,True,True
2026-01-21_07-20-33,T1,90,1,h8DtV1IRsWQloLjIxJe8cbX0,v2,1768998055.216983,4007,True,1.2690830044448376,True,True
2026-01-21_07-20-33,T1,91,1,ly3qPOZRLR8RZtu3xyp0YSml,v2,1768998055.317738,4005,True,1.135749975219369,True,True
2026-01-21_07-20-33,T1,92,1,wi7nW89HdK6mTwQ2jCsSULIF,v2,1768998055.418779,4007,True,1.1305829975754023,True,True
2026-01-21_07-20-33,T1,93,1,XOnNOZgIvraBap8cURhf69hd,v2,1768998055.5200698,4005,True,1.3687079772353172,True,True
2026-01-21_07-20-33,T1,94,1,gzKNQE0YNpXeXzr4dBxkKPS2,v2,1768998055.621002,4007,True,1.2488330248743296,True,True
2026-01-21_07-20-33,T1,95,1,x5KF9F0bjWUGN9qIhP790YBu,v2,1768998055.721795,4005,True,1.0831250110641122,True,True
2026-01-21_07-20-33,T1,96,1,JVlpIwIIu9aI0UqxPhGsyFqe,v2,1768998055.8227808,4007,True,1.0791250970214605,True,True
2026-01-21_07-20-33,T1,97,1,7s2vArYygHM6Q6BmK6sxyh2j,v2,1768998055.923651,4006,True,1.1328329565003514,True,True
2026-01-21_07-20-33,T1,98,1,4oI5E9mGVVmabr8yV9p1ZtAB,v2,1768998056.0249789,4005,True,1.2475419789552689,True,True
2026-01-21_07-20-33,T1,99,1,KXQh28wtc2OcPNPg4S544XTc,v2,1768998056.1249878,4007,True,1.1850419687107205,True,True
2026-01-21_07-20-33,T1,100,1,lQQAVa9sl4YUIuSsT03rK0rv,v2,1768998056.226037,4006,False,1.2908750213682652,False,False
2026-01-21_07-20-33,T1,100,2,lQQAVa9sl4YUIuSsT03rK0rv,v2,1768998056.227444,4005,True,0.8525000885128975,True,True
