session_id,config_target,request_number,attempt_number,request_id,strategy,timestamp,server_port,success,latency_ms,request_complete,request_success
2026-01-21_07-20-33,T3,1,1,lsUpHDUvVsfZ5yIzacR4OYaS,v5,1768998197.145665,6001,True,2.8795410180464387,True,True
2026-01-21_07-20-33,T3,2,1,m7W8s7DKR5k5euALvcGvuhTm,v5,1768998197.242193,6001,False,1.0101660154759884,False,False
2026-01-21_07-20-33,T3,2,2,m7W8s7DKR5k5euALvcGvuhTm,v5,1768998197.246135,6000,True,1.7589170020073652,True,True
2026-01-21_07-20-33,T3,3,1,YArTquYBed0wPRfVnlTlFMUL,v5,1768998197.3431091,6005,True,1.6787090571597219,True,True
2026-01-21_07-20-33,T3,4,1,jRs1Kj8g7wxfWxoFh1ctYSoY,v5,1768998197.444135,6005,True,0.9120000759139657,True,True
2026-01-21_07-20-33,T3,5,1,ydyaU4lAf2mLvZ4nSxBBRnjV,v5,1768998197.545751,6009,True,1.8878330010920763,True,True
2026-01-21_07-20-33,T3,6,1,uspkRrYq1Iv79afIPmrEF2QA,v5,1768998197.646647,6007,True,1.900999923236668,True,True
2026-01-21_07-20-33,T3,7,1,XNnrmqWB08jyvGzb3l5ttGUM,v5,1768998197.748,6008,True,2.2292500361800194,True,True
2026-01-21_07-20-33,T3,8,1,gTWdhTLLXe5po8S9n99SZm1e,v5,1768998197.847851,6009,True,1.0462499922141433,True,True
2026-01-21_07-20-33,T3,9,1,abZlzCV2Y5JYrVlvl3uHYQ6G,v5,1768998197.950542,6003,False,1.7932499758899212,False,False
2026-01-21_07-20-33,T3,9,2,abZlzCV2Y5JYrVlvl3uHYQ6G,v5,1768998197.952479,6005,True,0.8162499871104956,True,True
2026-01-21_07-20-33,T3,10,1,1jrjfTtaglyfDRFtTt28W9rn,v5,1768998198.0502348,6004,True,1.9099159399047494,True,True
2026-01-21_07-20-33,T3,11,1,D8CWKLlG9oOaftV0NTyQXBMo,v5,1768998198.151268,6000,False,1.4653329271823168,False,False
2026-01-21_07-20-33,T3,11,2,D8CWKLlG9oOaftV0NTyQXBMo,v5,1768998198.1528971,6005,True,2.3171250941231847,True,True
2026-01-21_07-20-33,T3,12,1,IMtfJuO2KqGPD4yv7ok17ynn,v5,1768998198.2525172,6001,True,1.3606660068035126,True,True
2026-01-21_07-20-33,T3,13,1,auHj1JmDvHal3x4K6VPFopu4,v5,1768998198.3563268,6004,False,11.64325000718236,False,False
2026-01-21_07-20-33,T3,13,2,auHj1JmDvHal3x4K6VPFopu4,v5,1768998198.368174,6005,True,12.60250003542751,True,True
2026-01-21_07-20-33,T3,14,1,e3GI4t3lV8BwQm2KzGjDGRb9,v5,1768998198.4580421,6000,True,5.40420797187835,True,True
2026-01-21_07-20-33,T3,15,1,eYQo7qiGEoilpeO3xEDNVTd8,v5,1768998198.5569332,6007,True,1.2287080753594637,True,True
2026-01-21_07-20-33,T3,16,1,B2ch0U4EDqAcu53fwAED6P0M,v5,1768998198.6583638,6009,False,1.8329579615965486,False,False
2026-01-21_07-20-33,T3,16,2,B2ch0U4EDqAcu53fwAED6P0M,v5,1768998198.660375,6004,False,0.9025830077007413,False,False
2026-01-21_07-20-33,T3,16,3,B2ch0U4EDqAcu53fwAED6P0M,v5,1768998198.661356,6005,True,0.7477080216631293,True,True
