session_id,config_target,request_number,attempt_number,request_id,strategy,timestamp,server_port,success,latency_ms,request_complete,request_success
2026-01-21_07-20-33,T1,1,1,Dmnf2ioVFcwhbjMtuYHBeheY,v1,1768998034.672415,4006,True,3.305249963887036,True,True
2026-01-21_07-20-33,T1,2,1,RW8HSijwYyzCcK2GtgPo6B0q,v1,1768998034.7664871,4000,True,2.22716701682657,True,True
2026-01-21_07-20-33,T1,3,1,g9xSazAIT8ZkceDIlkmcMohk,v1,1768998034.867531,4001,False,1.763541018590331,False,False
2026-01-21_07-20-33,T1,3,2,g9xSazAIT8ZkceDIlkmcMohk,v1,1768998034.8694,4002,True,1.316875102929771,True,True
2026-01-21_07-20-33,T1,4,1,YSfRK4LMPBuu79ZOEz1bpwUL,v1,1768998034.968687,4003,True,1.9074170850217342,True,True
2026-01-21_07-20-33,T1,5,1,f2Bo1eCFn42CUPCtM0gN8Dkg,v1,1768998035.069885,4004,True,2.3869170108810067,True,True
2026-01-21_07-20-33,T1,6,1,0sLacqjNUnKjLOY3jJCyeOKn,v1,1768998035.170562,4005,True,2.1852919599041343,True,True
2026-01-21_07-20-33,T1,7,1,Oxo3FtT12MGFQifrL8r0Setq,v1,1768998035.2716742,4007,True,2.0201249280944467,True,True
2026-01-21_07-20-33,T1,8,1,eC3Wql6tL5gsh9enEhBApE2p,v1,1768998035.372778,4008,True,1.9400001037865877,True,True
2026-01-21_07-20-33,T1,9,1,p9JcIFtSroDs9C2vGVDRVWi4,v1,1768998035.473894,4009,False,2.073999959975481,False,False
2026-01-21_07-20-33,T1,9,2,p9JcIFtSroDs9C2vGVDRVWi4,v1,1768998035.476095,4000,False,1.006667036563158,False,False
2026-01-21_07-20-33,T1,9,3,p9JcIFtSroDs9C2vGVDRVWi4,v1,1768998035.477173,4001,False,0.9550419636070728,False,False
2026-01-21_07-20-33,T1,9,4,p9JcIFtSroDs9C2vGVDRVWi4,v1,1768998035.4781902,4002,False,1.1445420095697045,False,False
2026-01-21_07-20-33,T1,9,5,p9JcIFtSroDs9C2vGVDRVWi4,v1,1768998035.4794,4003,False,0.9395829401910305,False,False
2026-01-21_07-20-33,T1,9,6,p9JcIFtSroDs9C2vGVDRVWi4,v1,1768998035.4803898,4004,True,0.8679580641910434,True,True
